# Logfile created on 2026-03-29 22:05:13 +0200 by logger.rb/v1.5.3
2026-03-29 22:05:13 +0200: Memory Usage (436660K) : Starting running IHP-SG13G2 KLayout DRC runset on /foss/designs/top/IHP_3421.gds
2026-03-29 22:05:13 +0200: Memory Usage (436660K) : Ruby Version for klayout: 3.2.3
2026-03-29 22:05:13 +0200: Memory Usage (461364K) : Loading database to memory is complete.
2026-03-29 22:05:13 +0200: Memory Usage (461364K) : IHP-SG13G2 KLayout DRC runset output at: /foss/designs/top/drc_run_2026_03_29_20_04_57/IHP_3421_SoC3421_metalslits.lyrdb
2026-03-29 22:05:13 +0200: Memory Usage (461492K) : Evaluate switches.
2026-03-29 22:05:13 +0200: Memory Usage (461492K) : tables selected: metalslits
2026-03-29 22:05:13 +0200: Memory Usage (461492K) : KLayout will use 32 thread(s) in tiling mode.
2026-03-29 22:05:13 +0200: Memory Usage (461492K) : deep mode is enabled.
2026-03-29 22:05:14 +0200: Memory Usage (476340K) : metal1_slit has 0 polygons
2026-03-29 22:05:14 +0200: Memory Usage (476468K) : metal1_text has 16171 polygons
2026-03-29 22:05:14 +0200: Memory Usage (476468K) : metal1_opc has 0 polygons
2026-03-29 22:05:14 +0200: Memory Usage (476468K) : metal1_noqrc has 0 polygons
2026-03-29 22:05:14 +0200: Memory Usage (476468K) : metal1_res has 0 polygons
2026-03-29 22:05:14 +0200: Memory Usage (476468K) : metal1_iprobe has 0 polygons
2026-03-29 22:05:14 +0200: Memory Usage (476468K) : metal1_diffprb has 0 polygons
2026-03-29 22:05:14 +0200: Memory Usage (476468K) : passiv_drw has 32 polygons
2026-03-29 22:05:14 +0200: Memory Usage (476468K) : passiv_pin has 0 polygons
2026-03-29 22:05:14 +0200: Memory Usage (476468K) : passiv_sbump has 0 polygons
2026-03-29 22:05:14 +0200: Memory Usage (476468K) : passiv_pillar has 0 polygons
2026-03-29 22:05:15 +0200: Memory Usage (476468K) : passiv_pdl has 0 polygons
2026-03-29 22:05:15 +0200: Memory Usage (476468K) : metal2_drw has 20078 polygons
2026-03-29 22:05:15 +0200: Memory Usage (476468K) : metal2_pin has 341 polygons
2026-03-29 22:05:15 +0200: Memory Usage (476468K) : metal2_mask has 0 polygons
2026-03-29 22:05:15 +0200: Memory Usage (476468K) : metal2_filler has 39163 polygons
2026-03-29 22:05:15 +0200: Memory Usage (476468K) : metal2_nofill has 0 polygons
2026-03-29 22:05:15 +0200: Memory Usage (476468K) : metal2_slit has 0 polygons
2026-03-29 22:05:15 +0200: Memory Usage (476468K) : metal2_text has 338 polygons
2026-03-29 22:05:15 +0200: Memory Usage (476468K) : metal2_opc has 0 polygons
2026-03-29 22:05:15 +0200: Memory Usage (476468K) : metal2_noqrc has 0 polygons
2026-03-29 22:05:15 +0200: Memory Usage (476468K) : metal2_res has 0 polygons
2026-03-29 22:05:15 +0200: Memory Usage (476468K) : metal2_iprobe has 0 polygons
2026-03-29 22:05:15 +0200: Memory Usage (476468K) : metal2_diffprb has 0 polygons
2026-03-29 22:05:15 +0200: Memory Usage (476468K) : baspoly_drw has 0 polygons
2026-03-29 22:05:15 +0200: Memory Usage (476468K) : baspoly_pin has 0 polygons
2026-03-29 22:05:15 +0200: Memory Usage (476468K) : psd_drw has 12036 polygons
2026-03-29 22:05:15 +0200: Memory Usage (476468K) : nldb_drw has 0 polygons
2026-03-29 22:05:15 +0200: Memory Usage (476468K) : digibnd_drw has 0 polygons
2026-03-29 22:05:15 +0200: Memory Usage (476468K) : via1_drw has 57652 polygons
2026-03-29 22:05:15 +0200: Memory Usage (476468K) : backmetal1_drw has 0 polygons
2026-03-29 22:05:15 +0200: Memory Usage (476468K) : backmetal1_pin has 0 polygons
2026-03-29 22:05:15 +0200: Memory Usage (476468K) : backmetal1_mask has 0 polygons
2026-03-29 22:05:15 +0200: Memory Usage (476468K) : backmetal1_filler has 0 polygons
2026-03-29 22:05:15 +0200: Memory Usage (476468K) : backmetal1_nofill has 0 polygons
2026-03-29 22:05:15 +0200: Memory Usage (476468K) : backmetal1_slit has 0 polygons
2026-03-29 22:05:15 +0200: Memory Usage (476468K) : backmetal1_text has 0 polygons
2026-03-29 22:05:15 +0200: Memory Usage (476468K) : backmetal1_opc has 0 polygons
2026-03-29 22:05:15 +0200: Memory Usage (476468K) : backmetal1_noqrc has 0 polygons
2026-03-29 22:05:15 +0200: Memory Usage (476468K) : backmetal1_res has 0 polygons
2026-03-29 22:05:15 +0200: Memory Usage (476468K) : backmetal1_iprobe has 0 polygons
2026-03-29 22:05:15 +0200: Memory Usage (476468K) : backmetal1_diffprb has 0 polygons
2026-03-29 22:05:15 +0200: Memory Usage (476468K) : backpassiv_drw has 0 polygons
2026-03-29 22:05:15 +0200: Memory Usage (476468K) : res_drw has 0 polygons
2026-03-29 22:05:15 +0200: Memory Usage (476468K) : sram_drw has 0 polygons
2026-03-29 22:05:15 +0200: Memory Usage (476468K) : trans_drw has 0 polygons
2026-03-29 22:05:15 +0200: Memory Usage (476468K) : ind_drw has 0 polygons
2026-03-29 22:05:15 +0200: Memory Usage (476468K) : ind_pin has 0 polygons
2026-03-29 22:05:15 +0200: Memory Usage (476468K) : ind_text has 0 polygons
2026-03-29 22:05:15 +0200: Memory Usage (476468K) : salblock_drw has 138 polygons
2026-03-29 22:05:15 +0200: Memory Usage (476468K) : via2_drw has 80966 polygons
2026-03-29 22:05:15 +0200: Memory Usage (476468K) : metal3_drw has 8644 polygons
2026-03-29 22:05:15 +0200: Memory Usage (476468K) : metal3_pin has 438 polygons
2026-03-29 22:05:15 +0200: Memory Usage (476468K) : metal3_mask has 0 polygons
2026-03-29 22:05:15 +0200: Memory Usage (476468K) : metal3_filler has 18314 polygons
2026-03-29 22:05:15 +0200: Memory Usage (476468K) : metal3_nofill has 0 polygons
2026-03-29 22:05:15 +0200: Memory Usage (476468K) : metal3_slit has 0 polygons
2026-03-29 22:05:15 +0200: Memory Usage (476468K) : metal3_text has 438 polygons
2026-03-29 22:05:15 +0200: Memory Usage (476468K) : metal3_opc has 0 polygons
2026-03-29 22:05:15 +0200: Memory Usage (476468K) : metal3_noqrc has 0 polygons
2026-03-29 22:05:15 +0200: Memory Usage (476468K) : metal3_res has 0 polygons
2026-03-29 22:05:15 +0200: Memory Usage (476468K) : metal3_iprobe has 0 polygons
2026-03-29 22:05:15 +0200: Memory Usage (476468K) : metal3_diffprb has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476468K) : nwell_drw has 6562 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476468K) : nwell_pin has 330 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476468K) : nbulay_drw has 362 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476468K) : nbulay_pin has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476468K) : nbulay_block has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476468K) : emwind_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476468K) : emwind_opc has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476468K) : deepco_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476468K) : deepco_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476468K) : mim_drw has 37 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476468K) : edgeseal_drw has 24 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476468K) : edgeseal_bound has 1 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476468K) : substrate_drw has 793 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476468K) : substrate_text has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476468K) : dfpad_drw has 20 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476468K) : dfpad_pillar has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476468K) : dfpad_sbump has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476468K) : thickgateox_drw has 136 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476468K) : pldb_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476468K) : pwell_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476468K) : pwell_pin has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476468K) : pwell_block has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476468K) : ic_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476468K) : via3_drw has 57654 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476468K) : metal4_drw has 1391 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476468K) : metal4_pin has 388 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476468K) : metal4_mask has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476468K) : metal4_filler has 19813 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476468K) : metal4_nofill has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476596K) : metal4_slit has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476596K) : metal4_text has 388 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476596K) : metal4_opc has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476596K) : metal4_noqrc has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476596K) : metal4_res has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476596K) : metal4_iprobe has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476596K) : metal4_diffprb has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476724K) : heattrans_drw has 164 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476724K) : heatres_drw has 138 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476724K) : pempoly_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476724K) : fbe_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476724K) : empoly_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476724K) : ldmos_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476724K) : pbiwind_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476724K) : digisub_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476724K) : nodrc_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476724K) : text_drw has 1223 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476724K) : via4_drw has 62950 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476724K) : metal5_drw has 2215 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476724K) : metal5_pin has 384 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476724K) : metal5_mask has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476724K) : metal5_filler has 19661 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476724K) : metal5_nofill has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476724K) : metal5_slit has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476724K) : metal5_text has 384 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476724K) : metal5_opc has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476724K) : metal5_noqrc has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476724K) : metal5_res has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476724K) : metal5_iprobe has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476724K) : metal5_diffprb has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476724K) : radhard_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476724K) : memcap_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476724K) : varicap_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476724K) : flash_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476724K) : intbondvia_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476724K) : intbondmet_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476724K) : devbondvia_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476724K) : devbondmet_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476724K) : devtrench_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476724K) : redist_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476724K) : graphbot_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476724K) : graphtop_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476852K) : antvia1_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476852K) : antmetal2_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476852K) : graphcont_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476852K) : siwg_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476852K) : siwg_filler has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476852K) : siwg_nofill has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476852K) : sigrating_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476852K) : singrating_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476852K) : graphpas_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476980K) : emwind3_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476980K) : emwihv3_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (476980K) : redbulay_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (477108K) : smos_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (477108K) : graphpad_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (477108K) : polimide_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (477108K) : polimide_pin has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (477236K) : recog_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (477236K) : recog_pin has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (477236K) : recog_esd has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (477364K) : recog_diode has 110 polygons
2026-03-29 22:05:16 +0200: Memory Usage (477364K) : recog_tsv has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (477364K) : recog_iprobe has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (477492K) : recog_diffprb has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (477492K) : recog_pillar has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (477492K) : recog_sbump has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (477620K) : recog_otp has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (477620K) : recog_pdiode has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (477620K) : recog_mom has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (477748K) : recog_pcm has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (477748K) : colopen_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (477876K) : graphmetal1_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (477876K) : graphmetal1_filler has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (478004K) : graphmetal1_nofill has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (478004K) : graphmetal1_slit has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (478004K) : graphmetal1_opc has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (478132K) : graphmet1l_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (478132K) : graphmet1l_filler has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (478260K) : graphmet1l_nofill has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (478260K) : graphmet1l_slit has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (478260K) : graphmet1l_opc has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (478388K) : extblock_drw has 390 polygons
2026-03-29 22:05:16 +0200: Memory Usage (478388K) : nldd_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (478516K) : pldd_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (478516K) : next_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (478516K) : pext_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (478644K) : nexthv_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (478644K) : pexthv_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (478772K) : graphgate_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (478772K) : sinwg_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (478772K) : sinwg_filler has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (478900K) : sinwg_nofill has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (478900K) : mempad_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (479412K) : topvia1_drw has 54193 polygons
2026-03-29 22:05:16 +0200: Memory Usage (479412K) : topmetal1_drw has 1821 polygons
2026-03-29 22:05:16 +0200: Memory Usage (479412K) : topmetal1_pin has 406 polygons
2026-03-29 22:05:16 +0200: Memory Usage (479540K) : topmetal1_mask has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (479540K) : topmetal1_filler has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (479540K) : topmetal1_nofill has 2 polygons
2026-03-29 22:05:16 +0200: Memory Usage (479540K) : topmetal1_slit has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (479668K) : topmetal1_text has 387 polygons
2026-03-29 22:05:16 +0200: Memory Usage (479668K) : topmetal1_noqrc has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (479796K) : topmetal1_res has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (479796K) : topmetal1_iprobe has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (479796K) : topmetal1_diffprb has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (479924K) : inldpwl_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (479924K) : polyres_drw has 188 polygons
2026-03-29 22:05:16 +0200: Memory Usage (480052K) : polyres_pin has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (480052K) : vmim_drw has 11225 polygons
2026-03-29 22:05:16 +0200: Memory Usage (480180K) : nbulaycut_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (480180K) : antmetal1_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (480564K) : topvia2_drw has 32999 polygons
2026-03-29 22:05:16 +0200: Memory Usage (480564K) : topmetal2_drw has 751 polygons
2026-03-29 22:05:16 +0200: Memory Usage (480564K) : topmetal2_pin has 296 polygons
2026-03-29 22:05:16 +0200: Memory Usage (480564K) : topmetal2_mask has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (480692K) : topmetal2_filler has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (480692K) : topmetal2_nofill has 2 polygons
2026-03-29 22:05:16 +0200: Memory Usage (480692K) : topmetal2_slit has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (480820K) : topmetal2_text has 289 polygons
2026-03-29 22:05:16 +0200: Memory Usage (480820K) : topmetal2_noqrc has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (480948K) : topmetal2_res has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (480948K) : topmetal2_iprobe has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (480948K) : topmetal2_diffprb has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (480948K) : snsring_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (480948K) : sensor_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (480948K) : snsarms_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (480948K) : snscmosvia_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (480948K) : colwind_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (480948K) : flm_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (480948K) : hafniumox_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (480948K) : memvia_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (480948K) : thinfilmres_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (480948K) : rfmem_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (480948K) : norcx_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (480948K) : norcx_m2m3 has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (480948K) : norcx_m2m4 has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (480948K) : norcx_m2m5 has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (480948K) : norcx_m2tm1 has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (480948K) : norcx_m2tm2 has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (480948K) : norcx_m3m4 has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (480948K) : norcx_m3m5 has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (480948K) : norcx_m3tm1 has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (480948K) : norcx_m3tm2 has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (480948K) : norcx_m4m5 has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (480948K) : norcx_m4tm1 has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (480948K) : norcx_m4tm2 has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (480948K) : norcx_m5tm1 has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (480948K) : norcx_m5tm2 has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (480948K) : norcx_tm1tm2 has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (480948K) : norcx_m1sub has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (480948K) : norcx_m2sub has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (480948K) : norcx_m3sub has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (480948K) : norcx_m4sub has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (480948K) : norcx_m5sub has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (480948K) : norcx_tm1sub has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (480948K) : norcx_tm2sub has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (480948K) : snsbotvia_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (480948K) : snstopvia_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (480948K) : deepvia_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (480948K) : fgetch_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (480948K) : ctrgat_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (480948K) : fgimp_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (480948K) : emwihv_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (480948K) : lbe_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (480948K) : alcustop_drw has 0 polygons
2026-03-29 22:05:16 +0200: Memory Usage (480948K) : nometfiller_drw has 1 polygons
2026-03-29 22:05:16 +0200: Memory Usage (480948K) : prboundary_drw has 0 polygons
