# Logfile created on 2026-03-29 22:05:04 +0200 by logger.rb/v1.5.3
2026-03-29 22:05:04 +0200: Memory Usage (437656K) : Starting running IHP-SG13G2 KLayout DRC runset on /foss/designs/top/IHP_3421.gds
2026-03-29 22:05:04 +0200: Memory Usage (437656K) : Ruby Version for klayout: 3.2.3
2026-03-29 22:05:04 +0200: Memory Usage (462104K) : Loading database to memory is complete.
2026-03-29 22:05:04 +0200: Memory Usage (462104K) : IHP-SG13G2 KLayout DRC runset output at: /foss/designs/top/drc_run_2026_03_29_20_04_57/IHP_3421_SoC3421_thickgateox.lyrdb
2026-03-29 22:05:04 +0200: Memory Usage (462104K) : Evaluate switches.
2026-03-29 22:05:04 +0200: Memory Usage (462104K) : tables selected: thickgateox
2026-03-29 22:05:04 +0200: Memory Usage (462104K) : KLayout will use 32 thread(s) in tiling mode.
2026-03-29 22:05:04 +0200: Memory Usage (462232K) : deep mode is enabled.
2026-03-29 22:05:07 +0200: Memory Usage (477336K) : ind_drw has 0 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477336K) : ind_pin has 0 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477336K) : ind_text has 0 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477336K) : salblock_drw has 138 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477336K) : via2_drw has 80966 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477336K) : metal3_drw has 8644 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477336K) : metal3_pin has 438 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477336K) : metal3_mask has 0 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477336K) : metal3_filler has 18314 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477336K) : metal3_nofill has 0 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477336K) : metal3_slit has 0 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477336K) : metal3_text has 438 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477336K) : metal3_opc has 0 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477336K) : metal3_noqrc has 0 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477336K) : metal3_res has 0 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477336K) : metal3_iprobe has 0 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477336K) : metal3_diffprb has 0 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477336K) : nwell_drw has 6562 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477336K) : nwell_pin has 330 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477336K) : nbulay_drw has 362 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477336K) : nbulay_pin has 0 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477336K) : nbulay_block has 0 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477336K) : emwind_drw has 0 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477336K) : emwind_opc has 0 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477336K) : deepco_drw has 0 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477336K) : deepco_drw has 0 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477336K) : mim_drw has 37 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477336K) : edgeseal_drw has 24 polygons
2026-03-29 22:05:07 +0200: Memory Usage (477336K) : edgeseal_bound has 1 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477336K) : substrate_drw has 793 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477336K) : substrate_text has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477336K) : dfpad_drw has 20 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477336K) : dfpad_pillar has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477336K) : dfpad_sbump has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477336K) : thickgateox_drw has 136 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477336K) : pldb_drw has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477336K) : pwell_drw has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477336K) : pwell_pin has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477336K) : pwell_block has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477336K) : ic_drw has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477336K) : via3_drw has 57654 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477336K) : metal4_drw has 1391 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477336K) : metal4_pin has 388 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477336K) : metal4_mask has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477336K) : metal4_filler has 19813 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477336K) : metal4_nofill has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477336K) : metal4_slit has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477336K) : metal4_text has 388 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477336K) : metal4_opc has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477336K) : metal4_noqrc has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477336K) : metal4_res has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477336K) : metal4_iprobe has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477336K) : metal4_diffprb has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477336K) : heattrans_drw has 164 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477336K) : heatres_drw has 138 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477336K) : pempoly_drw has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477336K) : fbe_drw has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477336K) : empoly_drw has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477336K) : ldmos_drw has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477336K) : pbiwind_drw has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477336K) : digisub_drw has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477336K) : nodrc_drw has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477336K) : text_drw has 1223 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477336K) : via4_drw has 62950 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477336K) : metal5_drw has 2215 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477336K) : metal5_pin has 384 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477336K) : metal5_mask has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477336K) : metal5_filler has 19661 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477336K) : metal5_nofill has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477336K) : metal5_slit has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477336K) : metal5_text has 384 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477336K) : metal5_opc has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477336K) : metal5_noqrc has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477336K) : metal5_res has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477336K) : metal5_iprobe has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477336K) : metal5_diffprb has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477336K) : radhard_drw has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477336K) : memcap_drw has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477336K) : varicap_drw has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477336K) : flash_drw has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477336K) : intbondvia_drw has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477336K) : intbondmet_drw has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477336K) : devbondvia_drw has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477336K) : devbondmet_drw has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477336K) : devtrench_drw has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477336K) : redist_drw has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477336K) : graphbot_drw has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477336K) : graphtop_drw has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477336K) : antvia1_drw has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477336K) : antmetal2_drw has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477336K) : graphcont_drw has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477336K) : siwg_drw has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477464K) : siwg_filler has 0 polygons
2026-03-29 22:05:08 +0200: Memory Usage (477464K) : siwg_nofill has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477464K) : sigrating_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477464K) : singrating_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477464K) : graphpas_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477464K) : emwind3_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477464K) : emwihv3_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477464K) : redbulay_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477464K) : smos_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477464K) : graphpad_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477464K) : polimide_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477464K) : polimide_pin has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477464K) : recog_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477464K) : recog_pin has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477464K) : recog_esd has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477464K) : recog_diode has 110 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477464K) : recog_tsv has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477464K) : recog_iprobe has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477464K) : recog_diffprb has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477464K) : recog_pillar has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477464K) : recog_sbump has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477464K) : recog_otp has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477464K) : recog_pdiode has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477464K) : recog_mom has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477464K) : recog_pcm has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477464K) : colopen_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477464K) : graphmetal1_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477464K) : graphmetal1_filler has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477464K) : graphmetal1_nofill has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477464K) : graphmetal1_slit has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477464K) : graphmetal1_opc has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477464K) : graphmet1l_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477464K) : graphmet1l_filler has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477464K) : graphmet1l_nofill has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477464K) : graphmet1l_slit has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477464K) : graphmet1l_opc has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477464K) : extblock_drw has 390 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477464K) : nldd_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477464K) : pldd_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477464K) : next_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477464K) : pext_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477464K) : nexthv_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477464K) : pexthv_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477464K) : graphgate_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477464K) : sinwg_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477464K) : sinwg_filler has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477464K) : sinwg_nofill has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477464K) : mempad_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477848K) : topvia1_drw has 54193 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477848K) : topmetal1_drw has 1821 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477848K) : topmetal1_pin has 406 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477848K) : topmetal1_mask has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477848K) : topmetal1_filler has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477976K) : topmetal1_nofill has 2 polygons
2026-03-29 22:05:09 +0200: Memory Usage (477976K) : topmetal1_slit has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (478104K) : topmetal1_text has 387 polygons
2026-03-29 22:05:09 +0200: Memory Usage (478104K) : topmetal1_noqrc has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (478232K) : topmetal1_res has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (478232K) : topmetal1_iprobe has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (478232K) : topmetal1_diffprb has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (478360K) : inldpwl_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (478360K) : polyres_drw has 188 polygons
2026-03-29 22:05:09 +0200: Memory Usage (478488K) : polyres_pin has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (478616K) : vmim_drw has 11225 polygons
2026-03-29 22:05:09 +0200: Memory Usage (478616K) : nbulaycut_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (478744K) : antmetal1_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (479128K) : topvia2_drw has 32999 polygons
2026-03-29 22:05:09 +0200: Memory Usage (479128K) : topmetal2_drw has 751 polygons
2026-03-29 22:05:09 +0200: Memory Usage (479128K) : topmetal2_pin has 296 polygons
2026-03-29 22:05:09 +0200: Memory Usage (479128K) : topmetal2_mask has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (479256K) : topmetal2_filler has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (479256K) : topmetal2_nofill has 2 polygons
2026-03-29 22:05:09 +0200: Memory Usage (479256K) : topmetal2_slit has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (479384K) : topmetal2_text has 289 polygons
2026-03-29 22:05:09 +0200: Memory Usage (479384K) : topmetal2_noqrc has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (479512K) : topmetal2_res has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (479512K) : topmetal2_iprobe has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (479640K) : topmetal2_diffprb has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (479640K) : snsring_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (479640K) : sensor_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (479768K) : snsarms_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (479768K) : snscmosvia_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (479896K) : colwind_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (479896K) : flm_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (480024K) : hafniumox_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (480024K) : memvia_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (480024K) : thinfilmres_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (480152K) : rfmem_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (480152K) : norcx_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (480280K) : norcx_m2m3 has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (480280K) : norcx_m2m4 has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (480408K) : norcx_m2m5 has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (480408K) : norcx_m2tm1 has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (480536K) : norcx_m2tm2 has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (480536K) : norcx_m3m4 has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (480536K) : norcx_m3m5 has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (480664K) : norcx_m3tm1 has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (480664K) : norcx_m3tm2 has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (480792K) : norcx_m4m5 has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (480792K) : norcx_m4tm1 has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (480920K) : norcx_m4tm2 has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (480920K) : norcx_m5tm1 has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (480920K) : norcx_m5tm2 has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (481048K) : norcx_tm1tm2 has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (481048K) : norcx_m1sub has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (481176K) : norcx_m2sub has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (481176K) : norcx_m3sub has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (481176K) : norcx_m4sub has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (481176K) : norcx_m5sub has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (481176K) : norcx_tm1sub has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (481176K) : norcx_tm2sub has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (481176K) : snsbotvia_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (481176K) : snstopvia_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (481176K) : deepvia_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (481176K) : fgetch_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (481176K) : ctrgat_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (481176K) : fgimp_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (481176K) : emwihv_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (481176K) : lbe_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (481176K) : alcustop_drw has 0 polygons
2026-03-29 22:05:09 +0200: Memory Usage (481176K) : nometfiller_drw has 1 polygons
2026-03-29 22:05:09 +0200: Memory Usage (481176K) : prboundary_drw has 0 polygons
