# Logfile created on 2026-03-29 22:05:03 +0200 by logger.rb/v1.5.3
2026-03-29 22:05:03 +0200: Memory Usage (437788K) : Starting running IHP-SG13G2 KLayout DRC runset on /foss/designs/top/IHP_3421.gds
2026-03-29 22:05:03 +0200: Memory Usage (437788K) : Ruby Version for klayout: 3.2.3
2026-03-29 22:05:03 +0200: Memory Usage (462108K) : Loading database to memory is complete.
2026-03-29 22:05:03 +0200: Memory Usage (462108K) : IHP-SG13G2 KLayout DRC runset output at: /foss/designs/top/drc_run_2026_03_29_20_04_57/IHP_3421_SoC3421_copperpillar.lyrdb
2026-03-29 22:05:03 +0200: Memory Usage (462236K) : Evaluate switches.
2026-03-29 22:05:03 +0200: Memory Usage (462236K) : tables selected: copperpillar
2026-03-29 22:05:03 +0200: Memory Usage (462236K) : KLayout will use 32 thread(s) in tiling mode.
2026-03-29 22:05:03 +0200: Memory Usage (462236K) : deep mode is enabled.
2026-03-29 22:05:04 +0200: Memory Usage (479900K) : radhard_drw has 0 polygons
2026-03-29 22:05:04 +0200: Memory Usage (479900K) : memcap_drw has 0 polygons
2026-03-29 22:05:04 +0200: Memory Usage (479900K) : varicap_drw has 0 polygons
2026-03-29 22:05:04 +0200: Memory Usage (479900K) : flash_drw has 0 polygons
2026-03-29 22:05:04 +0200: Memory Usage (479900K) : intbondvia_drw has 0 polygons
2026-03-29 22:05:04 +0200: Memory Usage (479900K) : intbondmet_drw has 0 polygons
2026-03-29 22:05:04 +0200: Memory Usage (479900K) : devbondvia_drw has 0 polygons
2026-03-29 22:05:04 +0200: Memory Usage (479900K) : devbondmet_drw has 0 polygons
2026-03-29 22:05:04 +0200: Memory Usage (479900K) : devtrench_drw has 0 polygons
2026-03-29 22:05:04 +0200: Memory Usage (479900K) : redist_drw has 0 polygons
2026-03-29 22:05:04 +0200: Memory Usage (479900K) : graphbot_drw has 0 polygons
2026-03-29 22:05:04 +0200: Memory Usage (479900K) : graphtop_drw has 0 polygons
2026-03-29 22:05:04 +0200: Memory Usage (479900K) : antvia1_drw has 0 polygons
2026-03-29 22:05:04 +0200: Memory Usage (479900K) : antmetal2_drw has 0 polygons
2026-03-29 22:05:04 +0200: Memory Usage (479900K) : graphcont_drw has 0 polygons
2026-03-29 22:05:04 +0200: Memory Usage (479900K) : siwg_drw has 0 polygons
2026-03-29 22:05:04 +0200: Memory Usage (479900K) : siwg_filler has 0 polygons
2026-03-29 22:05:04 +0200: Memory Usage (479900K) : siwg_nofill has 0 polygons
2026-03-29 22:05:04 +0200: Memory Usage (479900K) : sigrating_drw has 0 polygons
2026-03-29 22:05:04 +0200: Memory Usage (479900K) : singrating_drw has 0 polygons
2026-03-29 22:05:04 +0200: Memory Usage (479900K) : graphpas_drw has 0 polygons
2026-03-29 22:05:04 +0200: Memory Usage (479900K) : emwind3_drw has 0 polygons
2026-03-29 22:05:04 +0200: Memory Usage (479900K) : emwihv3_drw has 0 polygons
2026-03-29 22:05:04 +0200: Memory Usage (479900K) : redbulay_drw has 0 polygons
2026-03-29 22:05:04 +0200: Memory Usage (479900K) : smos_drw has 0 polygons
2026-03-29 22:05:04 +0200: Memory Usage (479900K) : graphpad_drw has 0 polygons
2026-03-29 22:05:04 +0200: Memory Usage (479900K) : polimide_drw has 0 polygons
2026-03-29 22:05:04 +0200: Memory Usage (479900K) : polimide_pin has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (479900K) : recog_drw has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (479900K) : recog_pin has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (479900K) : recog_esd has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (479900K) : recog_diode has 110 polygons
2026-03-29 22:05:05 +0200: Memory Usage (479900K) : recog_tsv has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (479900K) : recog_iprobe has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (479900K) : recog_diffprb has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (479900K) : recog_pillar has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (479900K) : recog_sbump has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (479900K) : recog_otp has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (479900K) : recog_pdiode has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (479900K) : recog_mom has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (479900K) : recog_pcm has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (479900K) : colopen_drw has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (479900K) : graphmetal1_drw has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (479900K) : graphmetal1_filler has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (479900K) : graphmetal1_nofill has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (479900K) : graphmetal1_slit has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (479900K) : graphmetal1_opc has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (479900K) : graphmet1l_drw has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (479900K) : graphmet1l_filler has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (479900K) : graphmet1l_nofill has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (479900K) : graphmet1l_slit has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (479900K) : graphmet1l_opc has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (479900K) : extblock_drw has 390 polygons
2026-03-29 22:05:05 +0200: Memory Usage (479900K) : nldd_drw has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (479900K) : pldd_drw has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (479900K) : next_drw has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (479900K) : pext_drw has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (479900K) : nexthv_drw has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (479900K) : pexthv_drw has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (479900K) : graphgate_drw has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (479900K) : sinwg_drw has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (479900K) : sinwg_filler has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (479900K) : sinwg_nofill has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (479900K) : mempad_drw has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (480156K) : topvia1_drw has 54193 polygons
2026-03-29 22:05:05 +0200: Memory Usage (480156K) : topmetal1_drw has 1821 polygons
2026-03-29 22:05:05 +0200: Memory Usage (480156K) : topmetal1_pin has 406 polygons
2026-03-29 22:05:05 +0200: Memory Usage (480156K) : topmetal1_mask has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (480156K) : topmetal1_filler has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (480156K) : topmetal1_nofill has 2 polygons
2026-03-29 22:05:05 +0200: Memory Usage (480156K) : topmetal1_slit has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (480284K) : topmetal1_text has 387 polygons
2026-03-29 22:05:05 +0200: Memory Usage (480284K) : topmetal1_noqrc has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (480412K) : topmetal1_res has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (480412K) : topmetal1_iprobe has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (480412K) : topmetal1_diffprb has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (480540K) : inldpwl_drw has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (480540K) : polyres_drw has 188 polygons
2026-03-29 22:05:05 +0200: Memory Usage (480668K) : polyres_pin has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (480668K) : vmim_drw has 11225 polygons
2026-03-29 22:05:05 +0200: Memory Usage (480796K) : nbulaycut_drw has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (480796K) : antmetal1_drw has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (481180K) : topvia2_drw has 32999 polygons
2026-03-29 22:05:05 +0200: Memory Usage (481180K) : topmetal2_drw has 751 polygons
2026-03-29 22:05:05 +0200: Memory Usage (481180K) : topmetal2_pin has 296 polygons
2026-03-29 22:05:05 +0200: Memory Usage (481180K) : topmetal2_mask has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (481308K) : topmetal2_filler has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (481308K) : topmetal2_nofill has 2 polygons
2026-03-29 22:05:05 +0200: Memory Usage (481308K) : topmetal2_slit has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (481436K) : topmetal2_text has 289 polygons
2026-03-29 22:05:05 +0200: Memory Usage (481436K) : topmetal2_noqrc has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (481436K) : topmetal2_res has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (481436K) : topmetal2_iprobe has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (481436K) : topmetal2_diffprb has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (481436K) : snsring_drw has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (481436K) : sensor_drw has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (481436K) : snsarms_drw has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (481436K) : snscmosvia_drw has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (481436K) : colwind_drw has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (481436K) : flm_drw has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (481436K) : hafniumox_drw has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (481436K) : memvia_drw has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (481436K) : thinfilmres_drw has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (481436K) : rfmem_drw has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (481436K) : norcx_drw has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (481436K) : norcx_m2m3 has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (481436K) : norcx_m2m4 has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (481436K) : norcx_m2m5 has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (481436K) : norcx_m2tm1 has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (481436K) : norcx_m2tm2 has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (481436K) : norcx_m3m4 has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (481436K) : norcx_m3m5 has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (481436K) : norcx_m3tm1 has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (481436K) : norcx_m3tm2 has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (481436K) : norcx_m4m5 has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (481436K) : norcx_m4tm1 has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (481436K) : norcx_m4tm2 has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (481436K) : norcx_m5tm1 has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (481436K) : norcx_m5tm2 has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (481436K) : norcx_tm1tm2 has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (481436K) : norcx_m1sub has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (481436K) : norcx_m2sub has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (481436K) : norcx_m3sub has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (481436K) : norcx_m4sub has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (481436K) : norcx_m5sub has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (481436K) : norcx_tm1sub has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (481436K) : norcx_tm2sub has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (481436K) : snsbotvia_drw has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (481436K) : snstopvia_drw has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (481436K) : deepvia_drw has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (481436K) : fgetch_drw has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (481436K) : ctrgat_drw has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (481436K) : fgimp_drw has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (481436K) : emwihv_drw has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (481436K) : lbe_drw has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (481436K) : alcustop_drw has 0 polygons
2026-03-29 22:05:05 +0200: Memory Usage (481436K) : nometfiller_drw has 1 polygons
2026-03-29 22:05:05 +0200: Memory Usage (481436K) : prboundary_drw has 0 polygons
